"image","name","oldPrice","currentPrice","CPU","RAM","Ổ cứng","Card","M.Hình","Optional","Card rời"
"https://laptop88.vn/media/product/pro_poster_8156.jpg","[New 100%] Laptop Lenovo Legion 5 Pro Y9000P IRX8 82WK007NCD - Intel Core i9-13900HX | 16GB | RTX 4060 | 16 inch 2.5K 100% sRGB","49.990.000đ","38.990.000 đ","i9-13900HX","16GB DDR5","SSD 1TB NVMe","Nvidia RTX 4060 8GB","16"" 240Hz 100%sRGB",,
"https://laptop88.vn/media/product/pro_poster_8324.jpg","[New 100%] Laptop Asus TUF Gaming F15 FX507ZC4-HN099W - Intel Core i7-12700H | RTX 3050 4GB | 15.6 inch Full HD 144Hz ","27.990.000đ","22.990.000 đ","","8GB DDR4","SSD 512GB NVMe","","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8373.jpg","[New 100%] Laptop HP Pavilion 15 EG3098TU 8C5L9PA  2023 - Intel Core i3 1315U | 8GB | 15.6 Inch FHD","14.990.000đ","13.390.000 đ","i3 - 1315u","8GB DDR4","SSD 256GB","Intel Iris Xe","15.6"" Full HD IPS",,
"https://laptop88.vn/media/product/pro_poster_8356.jpg","[New 100%] Laptop Asus TUF Gaming A16 Advantage Edition FA617NS-N3486W | AMD Ryzen 7-7735HS | Radeon™ RX 7600S | 16 Inch  WUXGA 165Hz 100% sRGB","32.990.000đ","24.990.000 đ","","8GB DDR5","SSD 512GB NVMe","","16""  100% sRGB 165Hz",,
"https://laptop88.vn/media/product/pro_poster_7596.jpg","[New 100%] Laptop ASUS TUF Dash F15 FX517ZM-HN480W - Intel Core i7 - 12650H | RTX 3060 | 15.6 Inch Full HD","30.990.000đ","25.990.000 đ","i7 - 12650H","8GB DDR5","SSD 512GB NVMe","Nvidia RTX 3060","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_7950.jpg","[New 100%] Laptop Asus Vivobook 14X A1403ZA-LY153W - Intel Core i3 1220P | 14 inch WUXGA [2022]","15.990.000đ","11.290.000 đ","Intel Core i3-1220p","8GB DDR4","SSD 512GB NVMe","Intel UHD Graphics","14 inch Full HD+",,
"https://laptop88.vn/media/product/pro_poster_8122.jpg","[New 100%] Laptop Asus Vivobook 14 X1404VA-NK125W - i5-1335U | 14 inch Full HD","16.990.000đ","12.990.000 đ","","8GB DDR4","SSD 256GB ","Intel Iris Xe Graphics","14""  Full HD",,
"https://laptop88.vn/media/product/pro_poster_7590.jpg","[New 100%] Laptop Lenovo Legion 5 Pro Y9000P 16IAH7H 82RF00R3CD - Intel Core i9-12900H | RTX 3060 | 16 Inch  WQXGA","","Liên Hệ","i9-12900H","16GB DDR5","SSD 512GB NVMe","Nvidia RTX 3060","16"" WQXGA 165Hz",,
"https://laptop88.vn/media/product/pro_poster_8354.jpg","[New 100%] Laptop Asus Vivobook 15 X1504ZA-NJ582W | Intel Core i3-1215U | 15.6 inch FHD","12.990.000đ","10.290.000 đ","","8GB DDR4","SSD 512GB NVMe","","15.6"" Full HD ",,
"https://laptop88.vn/media/product/pro_poster_8346.jpg","[New 100%] Laptop ASUS Vivobook 15 OLED A1505VA L1201W | Intel Core i9-13900H | 16GB | 15.6 inch Full HD OLED","25.990.000đ","21.490.000 đ","","16GB DDR4","SSD 512GB NVMe","","15.6"" Full HD OLED",,
"https://laptop88.vn/media/product/pro_poster_8323.jpg","[New 100%] Laptop Asus Vivobook 14 OLED M1405YA-KM047W 2023 - AMD Ryzen 5 7530 | 14 inch 2.8K","17.990.000đ","14.790.000 đ","","8GB DDR4","SSD 512GB NVMe","","14"" 2.8K OLED 100%DCI-P3",,
"https://laptop88.vn/media/product/pro_poster_8065.jpg","[New 100%] Laptop Asus Vivobook 15 X1504VA-NJ070W - Intel Core i5-1335U | 15.6 Inch FHD","19.990.000đ","14.990.000 đ","","16GB DDR4","SSD 512GB NVMe","Intel Iris Xe Graphics","",,
"https://laptop88.vn/media/product/pro_poster_8039.jpg","[New 100%] Laptop ASUS Vivobook 15 OLED A1505VA-L1113W / L1114W - Intel Core i5-13500H | 15.6 Inch Full HD OLED","22.990.000đ","17.390.000 đ","","16GB DDR4","SSD 512GB NVMe","","15.6"" OLED 100% DCI-P3",,
"https://laptop88.vn/media/product/pro_poster_6662.jpg","[New 100%] Laptop HP 15s-fq5163TU 7C135PA - Intel Core i5-1235U | 15.6 inch Full HD","16.990.000đ","14.390.000 đ","","8GB DDR4","SSD 256GB NVMe","","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8391.jpg","[New Outlet] Laptop Gaming Acer Predator Helios Neo 16 PHN16-71-50JG - Intel Core i5 - 13500HX | RTX 4050 | 16 Inch WUXGA 100% sRGB ","29.990.000đ","21.990.000 đ","","16GB DDR5","SSD 512GB NVMe","Nvidia RTX 4050","16"" WUXGA",,
"https://laptop88.vn/media/product/pro_poster_8362.jpg","[New 100%] Laptop Gaming Acer Gaming Predator Helios Neo 16 PHN16-71-785L | Intel Core i7-13700HX | 16GB | RTX 4050 | 16 Inch 100% sRGB 500 nits","45.990.000đ","27.990.000 đ","","16GB DDR5","SSD 512GB NVMe","Nvidia RTX 4050","16"" WUXGA 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_4766.jpg","[New 100%] Laptop Gaming Acer Nitro 5 Eagle AN515-57-5669 | Intel Core i5-11400H | GTX 1650 | 144Hz","26.990.000đ","16.690.000 đ","i5 - 11400H","8GB DDR4","SSD 512GB","Nvidia GTX 1650","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/8453_surface_book_3_ct_t11.png","[New Outlet] Microsoft Surface Book 3 | Intel Core i5-1035G7 | 13.5 inch 3K Touch","19.990.000đ","13.990.000 đ","i5-1035G7","8GB LPDDR4","SSD 256GB","Intel UHD Graphics","13 inch 3K Touch",,
"https://laptop88.vn/media/product/8277_lenovo_geekpro_g5000_2023_aph8_82xt0087cd.jpg","[Mới 100%] Lenovo GeekPro G5000 2023 APH8 82XT0087CD - AMD R7-7840H | 16GB | RTX 4050 | 15.6 inch 2K+ 165Hz","27.990.000đ","24.990.000 đ","Ryzen 7-7840H","16GB ","SSD 512GB NVMe ","Nvidia RTX 4050","16 inch 2K+ 165Hz",,
"https://laptop88.vn/media/product/7986_msi_katana_15_b13vek_252vn.jpg","[New 100%] Laptop Gaming MSI Katana 15 B13VEK 252VN | Intel Core i7-13620H | RTX 4050 6GB | 144Hz","36.990.000đ","23.990.000 đ","","8GB DDR5","SSD 512GB NMVe","","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_6976.jpg","[New Outlet] Samsung Galaxy Book Pro 15 NP950XDB-KC5US - Intel Core i7-1165G7 | RAM 16GB | SSD 1TB | 15.6 Inch OLED 100% sRGB","23.990.000đ","17.690.000 đ","","16GB LPDDR4","SSD 1TB NVMe","","15.6"" FHD 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_7966.jpg","[New 100%] Laptop MSI Modern 14 C13M 458VN - Intel Core i5 - 1335U | 14 Inch Full HD","21.990.000đ","14.290.000 đ","","8GB DDR4","SSD 512GB","","14"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8052.jpg","[New Outlet] Laptop Dell G16 7620 - Intel Core i7 - 12700H | RTX 3050Ti | 16 Inch QHD+ 100% sRGB","","Liên Hệ","","16GB DDR5","SSD 512GB NVMe","","16inch 165Hz  100% sRGB",,
"https://laptop88.vn/media/product/7359_macbook_air_m2_2022_mly33ll_a_ctt12.jpg","[New Outlet] Macbook Air M2 2022 MLY33LL/A  - 8 Core GPU | 8GB | 256GB | 13.6 Inch Retina","28.990.000đ","22.990.000 đ","","8GB DDR5","SSD 256GB","","13.6"" Retina",,
"https://laptop88.vn/media/product/pro_poster_8060.jpg","[New 100%] Lenovo Legion Pro 7 16IRX8H 82WQ002SUS - Intel Core i9-13900HX |  RTX 4080 | 16 inch QHD+ 240Hz 500nits 100% sRGB","89.990.000đ","69.990.000 đ","i9 - 13900HX","16GB DDR5 5600Mhz","SSD 1TB NVMe","Nvidia RTX 4080","16"" 240Hz 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8242.jpg","[New 100%] Laptop HP Victus 15 - fa1093dx 7N3S2UA - Intel Core i5-13420H | RTX 3050 6GB | 15.6 Inch Full HD 144Hz","","Liên Hệ","","8GB DDR4","SSD 512GB NVMe","Nvidia RTX 3050 6GB","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_7870.jpg","[New 100%] Laptop Dell Inspiron 5405-R2602S - AMD Ryzen 5 - 4500U | 14 Inch Full HD","17.990.000đ","12.490.000 đ","","16GB DDR4","SSD 512GB NMVe","","14"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8433.jpg","[New 100%] Laptop Dell Inspiron 3520 R1508S/R1608S - Intel Core i5-1235U | 15.6 Inch Full HD","16.990.000đ","12.890.000 đ","i5 - 1235U","8GB DDR4","SSD 512GB NVMe","Intel UHD Graphics","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_6908.jpg","Laptop Cũ Dell Gaming G15 5530 DKG3N - Intel Core i5-13450HX | RTX 3050 | 15.6 inch Full HD 120Hz","22.990.000đ","19.790.000 đ","","8GB DDR4","SSD 256GB NVMe","Nvidia RTX 3050","15.6"" Full HD 120Hz",,
"https://laptop88.vn/media/product/7608_00c637fd230c1d0dedf058a1dc2c6df4_hi.jpg","[New 100%] Laptop HP Envy x360 2 in 1 15-fe0053dx 7H9Y3UA - Intel Core i7-1355U | 15.6 inch Full HD","26.990.000đ","19.990.000 đ","i7 - 1355U","16GB DDR5","SSD 512GB NVMe","Intel Iris Xe Graphics","15.6"" Full HD Touch",,
"https://laptop88.vn/media/product/pro_poster_7768.jpg","[New 100%] Laptop HP Pavilion 14-dv2070TU 7C0V9PA - Intel Core i3 - 1215U | 14 Inch Full HD","15.990.000đ","11.990.000 đ","i3 - 1215U","8GB DDR4","SSD 256GB","","14"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_7042.jpg","[New Outlet] Laptop Dell Latitude 7320 - Intel Core i5","","Liên Hệ","i5-1145G7","16GB DDR4","SSD 256GB","Iris Xe Graphics","13.3"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_7397.jpg","[New 100%] Laptop Acer Aspire 5 A515-57-52Y2 - Intel Core i5-1235U | 15.6 Inch Full HD [2022]","","Liên Hệ","","8GB DDR4","SSD 512GB","","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_6975.jpg","[New Outlet] Laptop Samsung Galaxy Book Pro 15 950XDB-KB2US | 950XDB-KC4US | 950XDB-KE6  - Intel Core i5-1135G7 | 15.6 inch AMOLED","24.990.000đ","16.990.000 đ","","8GB LPDDR4","SSD 512GB NVMe","","15.6"" Full HD AMOLED",,
"https://laptop88.vn/media/product/7727_6502263_sd_44bd7da51cf14e11970e9801051b54e8.png","Laptop Cũ HP Pavilion x360 2 in 1 14-ek0013dx | Intel Core i3 - 1215U | 14 Inch Full HD","15.990.000đ","10.990.000 đ","i3 - 1215U","8GB DDR4","SSD 256GB","Intel UHD / Iris XE","14"" Full HD ",,
"https://laptop88.vn/media/product/pro_poster_7409.jpg","[New 100%] Laptop Lenovo Thinkpad X1 Nano Gen 1 20UN00FSUS - Intel Core i7-1160G7 | 16GB | 13 Inch 2K 100% sRGB","26.990.000đ","20.590.000 đ","Intel Core i7-1160G7","16GB LPDDR4","SSD 512GB NVMe","Intel Iris Xe Graphics","13"" 2K 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_6691.jpg","[New 100%] Laptop Asus Expert Book P2451FA-BV3022 / BV2790  - Intel Core i3","","Liên Hệ","","4GB DDR4","SSD 256GB NVMe","","14.0"" Full HD",,
"https://laptop88.vn/media/product/7392_ac_m___i_100__full_box_laptop_hp_pavilion_15_eg2058tu_6k788pa_eg2059tu.jpg","[New 100%] Laptop HP Pavilion 15 EG2084TU 7C0Q6PA - Intel Core i5-1240P | 15.6 Inch Full HD [2022]","19.990.000đ","14.990.000 đ","i5 - 1240p","8GB DDR4","SSD 256GB","Intel Iris Xe","15.6"" Full HD IPS",,
"https://laptop88.vn/media/product/pro_poster_7388.jpg","[New 100%] Laptop HP Pavilion 14-DV2051TU 6K7G8PA - Intel Core i3-1215U | 14 inch Full HD [2022]","19.990.000đ","11.690.000 đ","","4GB DDR4","SSD 256GB","","14.0"" Full HD",,
"https://laptop88.vn/media/product/7767_ac_hp_pavilion_14_dv2069tu.jpg","[New 100%] Laptop HP Pavilion 14-dv2069TU 7C0P1PA - Intel Core i3 - 1215U | 14 Inch Full HD","16.990.000đ","11.990.000 đ","i3 - 1215U","8GB DDR4","SSD 256GB","","14"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_7378.jpg","[New 100%] Laptop Asus VivoBook X1402ZA-EK084W - Intel Core i5 1240P [2022]","17.990.000đ","12.990.000 đ","","8GB DDR4","SSD 256GB","","14.0"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_7319.jpg","[New 100%] Laptop Asus Vivobook 14X OLED A1403ZA-KM161W - Intel i5 12500H | 2.8K 100% sRGB [2022]","","Liên Hệ","","8GB DDR4","SSD 256GB NVMe","","14.0"" WQXGA ",,
"https://laptop88.vn/media/product/pro_poster_8185.jpg","[New Outlet] Asus Vivobook 15 K513EA | Intel core i7-1165G7 | 16GB | 1TB | 15.6 inch Full HD OLED","","Liên Hệ","i7-1165G7","16GB DDR4","SSD 1TB NVMe","Intel Iris Xe","15 "" FHD OLED",,
"https://laptop88.vn/media/product/pro_poster_7987.jpg","[New Outlet] Laptop LG Gram 14 Lightweight 14ZB90Q-G.AAC6U1 - Intel Core i7-1260p | 14 Inch WUXGA","23.690.000đ","18.990.000 đ","","16GB LPDDR4","SSD 512GB NMVe","Intel Iris Xe Graphics","14""  WUXGA  (1920 x 1200)",,
"https://laptop88.vn/media/product/7878_khung_t8_2.jpg","[New 100%] Laptop Gaming Acer Nitro 17 Phoenix AN17-51-50B9 2023 - Intel Gen i5 13500H | RTX 4050 | 17 inch Full HD 165Hz 100% sRGB","35.490.000đ","32.990.000 đ","","8GB DDR5","SSD 512GB NVMe","Nvidia RTX 4050","17.3"" 165Hz 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_7322.jpg","[New 100%] Laptop LG Gram 16ZD90Q-G.AX72A5 - Intel Core i7- Gen 12th | 16 Inch 2K 99% DCI-P3","29.990.000đ","23.990.000 đ","","16GB LPDDR5","SSD 256GB NVMe","","16.0"" WQXGA ",,
"https://laptop88.vn/media/product/pro_poster_7454.jpg","[New 100%] Laptop Asus Vivobook 14X A1403ZA-LY072W I3-1220P - Intel Core i3 1220P | 8GB | Intel UHD | 14 inch WUXGA [2022]","","Liên Hệ","Intel Core i3-1220p","8GB DDR4","SSD 256GB NVMe","Intel UHD Graphics","14 inch Full HD+",,
"https://laptop88.vn/media/product/pro_poster_7516.jpg","[New 100%] Laptop Asus Vivobook S 14 Flip TP3402ZA-LZ159W - Intel Core i5 - 12500H | 8GB | 512GB | 14 Inch WUGA","","Liên Hệ","","8GB LPDDR4","SSD 512GB NVMe","","14.0"" WUGA, cảm ứng",,
"https://laptop88.vn/media/product/pro_poster_7346.jpg","[New Outlet] Laptop Samsung Galaxy Book Pro NP930XDB-KH2US | NP930XDB-KD1US - Intel Core i7-1165G7 | 13.3 inch Full HD AMOLED","19.990.000đ","15.990.000 đ","","8GB DDR4","SSD 512GB NVMe","","13.3"" Full HD AMOLED",,
"https://laptop88.vn/media/product/7959_asus_tuf_gaming_a15_fa507nv_lp046w.jpg","[Mới 100% Full Box] Laptop ASUS TUF Gaming A15 FA507NV-LP046W - AMD Ryzen 7 - 7735HS | RTX™ 4060 8GB | 15.6 Inch Full HD 144Hz","33.990.000đ","26.190.000 đ","","8GB DDR5","SSD 512GB NVMe","Nvidia RTX 4060 8GB","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_7957.jpg","[Mới 100% Full Box] Laptop ASUS TUF Gaming F15 FX507ZU4-LP520W - Intel Core i7-12700H | RTX 4050 6GB | 15.6 Inch Full HD 144Hz","38.990.000đ","25.690.000 đ","","8GB DDR4","SSD 512GB NVMe","Nvidia RTX 4050 6GB","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/6696_laptop_dell_vostro_3405_3.png","[New Outlet] Laptop Dell Vostro 3405-R1505D - AMD Ryzen 5 | 14 inch Full HD","12.990.000đ","9.290.000 đ","","4GB DDR4","SSD 256GB NVMe","","14"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_6263.jpg","Laptop Cũ Dell Vostro 15 3500 - Intel Core i7-1165G7 | 15.6 inch Full HD","","Liên Hệ","","8GB DDR4","SSD 256GB","","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_7956.jpg","[New 100%] Laptop ASUS TUF Gaming F15 FX507ZV4-LP041W - Intel Core i7 - 12700H | RTX4060 8GB | 15.6 Inch Full HD 144Hz 100% sRGB","39.990.000đ","27.990.000 đ","","8GB DDR4","SSD 512GB NVMe","Nvidia RTX 4060 8GB","15.6"" 144Hz 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_7831.jpg","[New Outlet] Laptop Acer Swift 3 SF314-512-52MZ - Intel Core i5 - 1240P | 14 Inch Full HD IPS 100%sRGB","18.990.000đ","12.990.000 đ","i5 - 1240P","16GB LPDDR4X","SSD 512GB","Intel Iris Xe Graphics","14"" FHD IPS 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_6937.jpg","[New 100%] Laptop Lenovo IdeaPad Gaming 3 15ARH7 82SB00BBVN - AMD Ryzen 5 6600H | RTX 3050 | 15.6 Inch 120Hz","26.990.000đ","16.990.000 đ","AMD Ryzen™ 5 6600H","16GB DDR5","SSD 512GB NVMe","GeForce RTX™ 3050","15.6"" Full HD 120Hz",,
"https://laptop88.vn/media/product/pro_poster_8117.jpg","[New 100%] Laptop Lenovo IdeaPad Slim 5 14IRL8 82XD002VVN - Intel Core i5-13500H | 14 Inch OLED WUXGA 100% DCI-P3","23.990.000đ","17.990.000 đ","","16GB LPDDR5","SSD 512GB NMVe","","14"" OLED 100%DCI-P3",,
"https://laptop88.vn/media/product/pro_poster_8564.jpg","[New 100%] Laptop Dell Vostro 3520 - R3505B - Intel Core i5-1135G7 | 15.6 inch Full HD","15.990.000đ","11.990.000 đ","i5 - 1135G7","8GB DDR4","SSD 256GB NVMe","Intel Iris Xe Graphics","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_7699.jpg","[New 100%] Laptop Lenovo IdeaPad 3 14ITL6 82H701G0US | Intel Core i7-1165G7 | 14 inch Full HD","17.990.000đ","13.290.000 đ","","8GB DDR4","SSD 256GB NVMe","Intel Iris Xe Graphics","14"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_6504.jpg","[New Outlet] Laptop Dell Inspiron 5502 - Intel Core i5-1135G7 | 15.6 inch Full HD","19.990.000đ","12.990.000 đ","i5 - 1135G7","8GB DDR4","SSD 256GB NVMe","Intel Iris Xe Graphics ","15.6 inch Full HD",,
"https://laptop88.vn/media/product/pro_poster_5763.jpg","Laptop Cũ Dell Inspiron G5 15 5500 - Intel Core i5-10300H | GTX 1650Ti |15.6 inch Full HD","19.990.000đ","14.490.000 đ","i5 - 10300H","16GB DDR4","SSD 512GB","GTX 1650Ti","15.6'' Full HD",,
"https://laptop88.vn/media/product/pro_poster_5437.jpg","Laptop Cũ Lenovo Thinkpad X1 Carbon Gen 7 - Intel Core i5-8350U | 26GB | 14 inch Full HD","14.990.000đ","10.390.000 đ","i5-8350U","16GB","SSD 512GB",,"14 inch Full HD",,"Intel UHD Graphics"
"https://laptop88.vn/media/product/8359_surface_laptop_4___intel_core_i5_ct_t11.png","[New Outlet] Surface Laptop 4 | Intel Core i5-1135G7 | 512GB NVMe | 13.5 inch 2K Touch","19.990.000đ","14.590.000 đ","i5-1135G7","8GB LPDDR4","SSD 512GB","Iris Xe Graphics","13 inch 2K Touch",,
"https://laptop88.vn/media/product/pro_poster_6862.jpg","[New Outlet] Laptop Dell Inspiron 3515 (5WMFH) - AMD Ryzen 5","12.990.000đ","9.690.000 đ","R5 -3450U","8GB DDR4","SSD 256GB","Radeon Vega","15.6"" HD",,
"https://laptop88.vn/media/product/3819_anb_dell_xps_13_9305.jpg","[New Outlet] Laptop Dell XPS 13 9305 - Intel Core i7-1165G7 | 13.3 inch Full HD / 4K","22.990.000đ","17.990.000 đ"," i7-1165G7","8GB DDR4","SSD 256GB","Intel UHD 520","13.3"" Full HD",,
"https://laptop88.vn/media/product/8688_51356_dell_inspiron_3530_intel_black_aa16.jpg","[New 100%] Laptop Dell Inspiron 15 3530 i5U085W11BLU - Intel Core i5-1335U | 15.6 inch Full HD","18.990.000đ","16.090.000 đ","i5-1335U","8GB DDR4","SSD 512GB NVMe","Intel Iris Xe Graphics","15.6"" Full HD ",,
"https://laptop88.vn/media/product/8687_52007_laptop_dell_inspiron_t7430_n7430i58w1_1.jpeg","[New 100%] Laptop Dell Inspiron T7430 N7430I58W1 - Intel i5-1335U | 14 inch Full HD+ Cảm Ứng ","25.990.000đ","21.790.000 đ","i5-1335U","8GB DDR4","SSD 512GB NVMe","Intel Iris Xe Graphics","14"" Full HD+ Cảm ứng",,
"https://laptop88.vn/media/product/8686_52009_laptop_dell_inspiron_3530_n3530i716w1_1.jpg","[New 100%] Laptop Dell Inspiron 3530 N3530I716W1 - Intel Core i7-1355U | 16GB | Nvidia MX550 | 15.6 inch Full HD","","22.490.000 đ","i7-1355U","16GB DDR4","SSD 512GB NVMe","Nvidia MX550 2GB","15.6"" Full HD ",,
"https://laptop88.vn/media/product/8681_photo_2023_12_20_16_05_52.jpg","[New Outlet] Laptop Dell Inspiron 14 Plus 7420-T9K26 - Intel Core i7-12700H | 16GB | SSD 512GB | 14 inch 2.2K ","","18.990.000 đ","i7-12700H","16GB DDR5","SSD 512GB NVMe","","14"" 2.2K",,
"https://laptop88.vn/media/product/8678_8156_lenovo_legion_5_pro_r9000p_900x900.jpg","[New Outlet] Laptop Lenovo Legion 5 Pro Y9000P IRX8 82WK00LACD - Intel Core i7-13650HX | 16GB | RTX 4060 | 16 inch WQXGA","36.990.000đ","34.890.000 đ","i7-13650HX","16GB DDR5","SSD 1TB NVMe","Nvidia RTX 4060","16"" WQXGA ",,
"https://laptop88.vn/media/product/8675_16164_asus_tuf_gaming_f15_fx507_6.jpg","[New 100%] Laptop Asus TUF Gaming F15 FX507VU-LP198W - Intel Core i7-13620H | RTX 4050 6GB | 15.6 inch Full HD 144Hz ","","30.990.000 đ","","8GB DDR4","SSD 512GB NVMe","","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/8672_photo_2023_12_20_14_50_00.jpg","[New 100%] Laptop Asus Vivobook Pro 14 K3405ZF-KM184W - Intel Core i5-12500H | Nvidia RTX 2050 | 14 inch 2.8K OLED","25.990.000đ","23.990.000 đ","","16GB DDR4","SSD 512GB ","RTX 2050 4GB","14""  2.8K OLED",,
"https://laptop88.vn/media/product/8668_photo_2023_12_20_14_15_07.jpg","[New 100%] Laptop Asus TUF Gaming FX506HF-HN078W - Intel Core i5-11260H | RTX 2050 4GB | 15.6 inch Full HD 144Hz ","","19.490.000 đ","","8GB DDR4","SSD 512GB NVMe","","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8666.jpg","[New 100%] Laptop Dell Gaming G15 5535-DRD4C - AMD Ryzen 5  7640HS | RTX 3050 4GB | RAM 16GB DDR5 | SSD 1TB | 15.6 Inch Full HD 120Hz","22.990.000đ","20.590.000 đ","R5 - 7640HS","16GB DDR5","SSD 1TB NVMe","NVIDIA  RTX 3050","15.6"" Full HD 120Hz",,
"https://laptop88.vn/media/product/8652_doc_2023_12_12_12_01_56.png","[New 100%] Laptop Acer Aspire 5 A514-56P-35X7 - Intel Core i3-1315U | 14 inch Full HD+","","10.690.000 đ","i3-1315U","8GB LPDDR5 ","SSD 512GB NVMe","Intel UHD Graphics","14"" Full HD+",,
"https://laptop88.vn/media/product/8651_photo_2023_12_12_11_45_45.jpg","[New 100%] Lenovo IdeaPad Flex 5 14ALC7 82R900EDVN -  AMD Ryzen 5-5500U | 16GB | 14 inch Full HD+ ","","13.990.000 đ","R5-5500U","16GB LPDDR4x","SSD 512GB NVMe","AMD Radeon Graphics","14"" FHD+ Touch",,
"https://laptop88.vn/media/product/8650_doc_2023_12_11_15_25_02.png","[New 100%] Lenovo IdeaPad Flex 5 14ALC7 82R900ECVN | AMD Ryzen 7-5700U | 16GB | 14 inch Full HD+ Touch","19.990.000đ","15.990.000 đ","R7-5700U","16GB LPDDR4x","SSD 512GB NVMe","AMD Radeon Graphics","14"" FHD+ Touch",,
"https://laptop88.vn/media/product/8645_doc_2023_12_04_11_40_41.png","[New Outlet] Laptop Lenovo ThinkPad P14s Gen 2 20VX00MWUS - Intel i7-1185G7 | 16GB DDR4 | Nvidia T500 | 14 inch Full HD","26.990.000đ","19.990.000 đ"," i7-1185G7","16GB ","SSD 512GB","UHD Graphics","14"" Full HD",,
"https://laptop88.vn/media/product/8640_570x470_laptop_lenovo_ideapad_slim_5_14irl8_i7_82xd007qvn_125571__1_.jpg","[New 100%] Laptop Lenovo IdeaPad Slim 5 14IRL8 82XD007QVN - Intel Core i7-113620H | 16GB | 14 inch OLED 100% DCI-P3","","21.690.000 đ","","16GB LPDDR5","SSD 512GB NMVe","","14"" OLED 100%DCI-P3",,
"https://laptop88.vn/media/product/8638_laptop_lenovo_v15_g4_iru_83a10008vn_xam.png","[New 100%] Laptop Lenovo V15 G4 IRU 83A10008VN - Intel Core i5-1335U | 15.6 inch Full HD","19.990.000đ","13.590.000 đ","","8GB DDR4","SSD 512GB NVMe","","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8637.jpg","[New Outlet] Laptop LG Gram 16Z90R A.ADC8U1 - Intel Core i7-1360P | RAM 32GB | SSD 1TB | RTX 3050 | 16 Inch 2K 100%sRGB","35.990.000đ","27.990.000 đ","","32GB LPDDR5","SSD 1TB NVMe","","",,
"https://laptop88.vn/media/product/8635_acer_nitro_5_2023_11_scaled.jpg","[New 100%] Laptop Gaming Acer Nitro 5 AN515-47-R0JW - AMD Ryzen 7-7735H | RAM 16GB | Nvidia RTX 3050 | 15.6 inch Full HD 165Hz","20.990.000đ","19.990.000 đ","R7-7735H","16GB DDR5","SSD 512GB","Nvidia RTX 3050","15.6"" Full HD 165Hz",,
"https://laptop88.vn/media/product/8634_front__77285.jpg","[New Outlet] Laptop Acer Nitro 5 AN515-58-57QW - Intel Core i5-12450H | RAM 16GB | Nvidia RTX 3050Ti | 15.6 Inch Full HD 144Hz","21.990.000đ","16.790.000 đ","i5 - 12450H","16GB DDR4","SSD 512GB","Nvidia RTX 3050Ti","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/8633_7717_82l700bpus.jpg","[New Outlet] Laptop Lenovo IdeaPad 5 Pro 14ACN6 82L700BPUS - AMD Ryzen 5 - 5600U | 14 Inch 2.2K","19.990.000đ","14.590.000 đ","R5 - 5600U","16GB DDR4","SSD 512GB NVMe","AMD Radeon Graphics","14"" 2.2K Touch",,
"https://laptop88.vn/media/product/8629_doc_2023_11_23_11_25_19.png","[New 100%] Laptop ASUS TUF Gaming A15 FA507NV-LP061W - AMD R7-7735HS | 16GB DDR5 | RTX 4060 | 15.6 inch 144Hz","33.990.000đ","28.290.000 đ","","16GB DDR5","SSD 1TB NVMe","Nvidia RTX 4060 8GB","15.6"" 100% sRGB 144Hz",,
